model_name	model_type	Seed	Window	gene	enhancers_per_gene	enhancers_called_on	Percentage_overlap	Percentage_overlap_50	Percentage_overlap_90	Percentage_off_target
Dl_Twi_Test	Unbalanced	Dl09	2000	Kr	7	6.6	0	0	0	100
Dl_Twi_Test	Unbalanced	Zld	2000	sna	8	7.5	26.9047619048	26.9047619048	26.9047619048	73.0952380952
Dl_Twi_Test	Unbalanced	Twi14	2000	brk	7	5.8	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	500	Kr	13	10.5	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	2000	sog	3	2.8	63.3333333333	63.3333333333	63.3333333333	36.6666666667
Dl_Twi_Test	Unbalanced	Twi14	2000	eve	6	5	20.6666666667	20.6666666667	20.6666666667	79.3333333333
Dl_Twi_Test	Unbalanced	Zld	2000	rho	6	4.8	0	0	0	100
Dl_Twi_Test	Unbalanced	Zld	1500	rho	7	5.6	18.1666666667	18.1666666667	18.1666666667	81.8333333333
Dl_Twi_Test	Unbalanced	Dl15	2000	rho	1	1	100	100	100	0
Dl_Twi_Test	Unbalanced	Dl09	1500	rho	6	4.1	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl09	1500	sna	6	5.8	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl15	1500	rho	2	1.9	55	55	55	45
Dl_Twi_Test	Unbalanced	Dl09	2000	brk	6	5.1	19	19	19	81
Dl_Twi_Test	Unbalanced	Zld	500	Kni	5	4.1	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl15	1500	vnd	2	2	50	50	50	50
Dl_Twi_Test	Unbalanced	Zld	2000	Kni	3	2.6	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl09	2000	eve	4	3.5	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl15	500	sog	3	2.5	0	0	0	100
Dl_Twi_Test	Unbalanced	Zld	500	rho	8	6.1	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl15	500	brk	5	4.6	0	0	0	100
Dl_Twi_Test	Unbalanced	Zld	1500	vnd	5	4.8	0	0	0	100
Dl_Twi_Test	Unbalanced	Zld	1000	hb	6	4	25.3333333333	25.3333333333	25.3333333333	74.6666666667
Dl_Twi_Test	Unbalanced	Zld	1000	Kni	4	3.6	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	2000	rho	3	3	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl09	500	brk	6	5.4	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl09	1500	sog	3	2.8	26.6666666667	26.6666666667	26.6666666667	73.3333333333
Dl_Twi_Test	Unbalanced	Zld	500	brk	9	7.6	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	500	Kni	5	3.8	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl15	1000	hb	4	3.8	26.6666666667	26.6666666667	26.6666666667	73.3333333333
Dl_Twi_Test	Unbalanced	Dl15	2000	Kni	3	3	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl09	1500	brk	6	5.2	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	2000	Kni	4	3.5	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl15	2000	vnd	2	2	100	100	100	0
Dl_Twi_Test	Unbalanced	Dl15	1000	vnd	2	2	50	50	50	50
Dl_Twi_Test	Unbalanced	Dl09	2000	Kni	3	1.7	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl09	500	eve	4	3.5	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl09	500	rho	6	3.9	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	2000	Kr	9	8.4	12.123015873	12.123015873	12.123015873	87.876984127
Dl_Twi_Test	Unbalanced	Dl15	500	hb	4	3.7	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl15	2000	sna	6	5.9	34	34	34	66
Dl_Twi_Test	Unbalanced	Zld	500	Kr	10	8.4	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	500	sna	12	9.3	0	0	0	100
Dl_Twi_Test	Unbalanced	Zld	1500	sog	3	2.8	36.6666666667	36.6666666667	36.6666666667	63.3333333333
Dl_Twi_Test	Unbalanced	Dl09	500	Kr	7	6.6	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl09	1000	brk	6	5.3	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl15	1500	sna	6	5.9	17	17	17	83
Dl_Twi_Test	Unbalanced	Zld	1500	brk	8	7.4	13.630952381	13.630952381	13.630952381	86.369047619
Dl_Twi_Test	Unbalanced	Zld	1500	eve	7	6.2	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl15	500	rho	2	1.9	0	0	0	100
Dl_Twi_Test	Unbalanced	Zld	1000	eve	8	7.2	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	2000	hb	5	3.3	31.1666666667	31.1666666667	31.1666666667	68.8333333333
Dl_Twi_Test	Unbalanced	Dl15	500	eve	6	5.6	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl09	1000	Kni	3	1.7	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	1500	rho	4	3.9	25.8333333333	25.8333333333	25.8333333333	74.1666666667
Dl_Twi_Test	Unbalanced	Dl09	1000	sog	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Dl_Twi_Test	Unbalanced	Dl15	2000	eve	3	2.6	40	40	40	60
Dl_Twi_Test	Unbalanced	Dl15	2000	hb	2	2	50	50	50	50
Dl_Twi_Test	Unbalanced	Zld	1000	brk	8	7.2	14.0476190476	14.0476190476	14.0476190476	85.9523809524
Dl_Twi_Test	Unbalanced	Dl15	1500	eve	5	4.6	66	66	66	34
Dl_Twi_Test	Unbalanced	Twi14	2000	sna	8	7.6	26.5476190476	26.5476190476	26.5476190476	73.4523809524
Dl_Twi_Test	Unbalanced	Zld	500	eve	9	7.5	0	0	0	100
Dl_Twi_Test	Unbalanced	Zld	2000	sog	3	2.8	26.6666666667	26.6666666667	26.6666666667	73.3333333333
Dl_Twi_Test	Unbalanced	Dl09	2000	sna	6	5.8	17.5	17.5	17.5	82.5
Dl_Twi_Test	Unbalanced	Zld	1500	sna	8	7.4	27.2619047619	27.2619047619	27.2619047619	72.7380952381
Dl_Twi_Test	Unbalanced	Dl09	1500	Kni	3	1.7	0	0	0	100
Dl_Twi_Test	Unbalanced	Zld	500	hb	7	5.6	0	0	0	100
Dl_Twi_Test	Unbalanced	Zld	2000	brk	7	6.6	30.4761904762	30.4761904762	30.4761904762	69.5238095238
Dl_Twi_Test	Unbalanced	Dl15	2000	Kr	2	2	50	50	50	50
Dl_Twi_Test	Unbalanced	Dl15	500	sna	8	7.7	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl15	1000	sna	6	5.9	0	0	0	100
Dl_Twi_Test	Unbalanced	Twi14	500	eve	14	10.7	0	0	0	100
Dl_Twi_Test	Unbalanced	Dl09	1000	sna	6	5.8	0	0	0	100
Dl_Twi_Test	Unbalanced	Zld	2000	hb	6	4.8	21.5	21.5	21.5	78.5
FTwi14_train_all_Test	Unbalanced	Zld	500	vnd	7	1.9	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	500	rho	4	1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	1000	eve	10	5.6	34	34	34	66
FTwi14_train_all_Test	Unbalanced	Dl15	1500	brk	4	2	50	50	50	50
FTwi14_train_all_Test	Unbalanced	Dl15	1000	rho	2	1	100	100	100	0
FTwi14_train_all_Test	Unbalanced	Dl15	500	vnd	2	1.9	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl15	2000	brk	4	2	50	50	50	50
FTwi14_train_all_Test	Unbalanced	Dl09	500	sna	6	2.1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	1500	sna	8	3.1	32.5	32.5	32.5	67.5
FTwi14_train_all_Test	Unbalanced	Dl09	2000	hb	9	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
FTwi14_train_all_Test	Unbalanced	Dl09	500	hb	9	2.9	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl09	2000	rho	6	1.1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	1000	sog	3	2.4	86.6666666667	86.6666666667	86.6666666667	13.3333333333
FTwi14_train_all_Test	Unbalanced	Zld	1000	Kr	10	2	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	1500	Kr	10	2	50	50	50	50
FTwi14_train_all_Test	Unbalanced	Dl15	500	Kr	4	4	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl09	1000	vnd	2	1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	1000	vnd	8	1.9	55	55	55	45
FTwi14_train_all_Test	Unbalanced	Twi14	1500	brk	9	2	50	50	50	50
FTwi14_train_all_Test	Unbalanced	Dl09	1500	vnd	2	1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl15	1500	hb	2	2	50	50	50	50
FTwi14_train_all_Test	Unbalanced	Dl09	500	Kni	3	1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl15	500	Kni	4	2.8	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	500	sog	3	2.7	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl15	1000	Kr	2	2	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl15	2000	sog	2	1.9	55	55	55	45
FTwi14_train_all_Test	Unbalanced	Twi14	500	vnd	8	1.8	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	1500	sog	3	2.4	86.6666666667	86.6666666667	86.6666666667	13.3333333333
FTwi14_train_all_Test	Unbalanced	Twi14	1500	Kni	5	2.8	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	1000	hb	12	3.7	27.8333333333	27.8333333333	27.8333333333	72.1666666667
FTwi14_train_all_Test	Unbalanced	Twi14	1500	eve	7	2.9	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	1000	sna	9	3	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	1500	hb	6	2.6	40	40	40	60
FTwi14_train_all_Test	Unbalanced	Zld	1000	sna	8	2.9	35.8333333333	35.8333333333	35.8333333333	64.1666666667
FTwi14_train_all_Test	Unbalanced	Dl15	1500	sog	3	2	100	100	100	0
FTwi14_train_all_Test	Unbalanced	Zld	2000	vnd	4	1	100	100	100	0
FTwi14_train_all_Test	Unbalanced	Dl09	1500	Kr	7	1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl15	1500	Kni	4	2.8	36.6666666667	36.6666666667	36.6666666667	63.3333333333
FTwi14_train_all_Test	Unbalanced	Zld	500	sna	9	3	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl15	1000	sog	3	2	100	100	100	0
FTwi14_train_all_Test	Unbalanced	Dl15	1000	eve	5	3.9	74.1666666667	74.1666666667	74.1666666667	25.8333333333
FTwi14_train_all_Test	Unbalanced	Dl09	1000	eve	4	1.9	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	1000	Kr	12	2	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl09	2000	sog	3	2.6	43.3333333333	43.3333333333	43.3333333333	56.6666666667
FTwi14_train_all_Test	Unbalanced	Dl09	2000	vnd	2	1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl15	1000	brk	5	3	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	500	hb	14	3.4	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl09	1500	eve	4	1.9	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl15	1500	Kr	2	2	50	50	50	50
FTwi14_train_all_Test	Unbalanced	Zld	1000	rho	7	1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Zld	1500	hb	6	2.5	41.6666666667	41.6666666667	41.6666666667	58.3333333333
FTwi14_train_all_Test	Unbalanced	Twi14	2000	vnd	5	2	100	100	100	0
FTwi14_train_all_Test	Unbalanced	Dl09	500	vnd	2	1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	500	brk	14	2.3	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Zld	1500	Kr	10	2	50	50	50	50
FTwi14_train_all_Test	Unbalanced	Dl09	1000	rho	6	1.2	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	1000	rho	4	1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	1500	vnd	7	1.9	55	55	55	45
FTwi14_train_all_Test	Unbalanced	Dl09	1000	hb	9	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
FTwi14_train_all_Test	Unbalanced	Dl09	500	sog	3	2.9	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Zld	1000	vnd	6	1.9	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl09	1000	Kr	7	1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	1000	Kni	5	2.8	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	1000	brk	11	3.2	31.6666666667	31.6666666667	31.6666666667	68.3333333333
FTwi14_train_all_Test	Unbalanced	Zld	2000	eve	6	4	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Zld	1500	Kni	4	2.8	36.6666666667	36.6666666667	36.6666666667	63.3333333333
FTwi14_train_all_Test	Unbalanced	Dl15	1000	Kni	4	2.8	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Zld	500	sog	4	2.6	40	40	40	60
FTwi14_train_all_Test	Unbalanced	Dl09	1500	hb	9	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
FTwi14_train_all_Test	Unbalanced	Zld	2000	Kr	10	2	100	100	100	0
FTwi14_train_all_Test	Unbalanced	Zld	1000	sog	4	2.4	43.3333333333	43.3333333333	43.3333333333	56.6666666667
FTwi14_train_all_Test	Unbalanced	Dl09	2000	Kr	7	1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Zld	2000	sna	8	3.2	63.3333333333	63.3333333333	63.3333333333	36.6666666667
FTwi14_train_all_Test	Unbalanced	Twi14	2000	brk	7	1.1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	500	Kr	13	3	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	2000	sog	3	2.3	90	90	90	10
FTwi14_train_all_Test	Unbalanced	Twi14	2000	eve	6	2.9	35	35	35	65
FTwi14_train_all_Test	Unbalanced	Zld	2000	rho	6	1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Zld	1500	rho	7	1.1	95	95	95	5
FTwi14_train_all_Test	Unbalanced	Dl15	2000	rho	1	1	100	100	100	0
FTwi14_train_all_Test	Unbalanced	Dl09	1500	rho	6	1.1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl09	1500	sna	6	2.1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl15	1500	rho	2	1	100	100	100	0
FTwi14_train_all_Test	Unbalanced	Dl09	2000	brk	6	1.5	78.3333333333	78.3333333333	78.3333333333	21.6666666667
FTwi14_train_all_Test	Unbalanced	Zld	500	Kni	5	3.7	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl15	1500	vnd	2	1.9	55	55	55	45
FTwi14_train_all_Test	Unbalanced	Zld	2000	Kni	3	2	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl09	2000	eve	4	1.9	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl15	500	sog	3	2	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Zld	500	rho	8	1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl15	500	brk	5	2.3	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Zld	1500	vnd	5	2	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Zld	1000	hb	6	2.4	43.3333333333	43.3333333333	43.3333333333	56.6666666667
FTwi14_train_all_Test	Unbalanced	Zld	1000	Kni	4	2.8	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	2000	rho	3	1.1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl09	500	brk	6	1.5	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl09	1500	sog	3	2.7	41.6666666667	41.6666666667	41.6666666667	58.3333333333
FTwi14_train_all_Test	Unbalanced	Zld	500	brk	9	1.8	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	500	Kni	5	2.7	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl15	1000	hb	4	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
FTwi14_train_all_Test	Unbalanced	Dl15	2000	Kni	3	2.9	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl09	1500	brk	6	1.5	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	2000	Kni	4	2	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl15	2000	vnd	2	2	100	100	100	0
FTwi14_train_all_Test	Unbalanced	Dl15	1000	vnd	2	1.9	55	55	55	45
FTwi14_train_all_Test	Unbalanced	Dl09	2000	Kni	3	1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl09	500	eve	4	1.9	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl09	500	rho	6	1.1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	2000	Kr	9	2	50	50	50	50
FTwi14_train_all_Test	Unbalanced	Dl15	500	hb	4	3.2	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl15	2000	sna	6	3	68.3333333333	68.3333333333	68.3333333333	31.6666666667
FTwi14_train_all_Test	Unbalanced	Zld	500	Kr	10	2	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	500	sna	12	4	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Zld	1500	sog	3	2.3	48.3333333333	48.3333333333	48.3333333333	51.6666666667
FTwi14_train_all_Test	Unbalanced	Dl09	500	Kr	7	1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl09	1000	brk	6	1.5	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl15	1500	sna	6	2.9	35.8333333333	35.8333333333	35.8333333333	64.1666666667
FTwi14_train_all_Test	Unbalanced	Zld	1500	brk	8	2.3	45	45	45	55
FTwi14_train_all_Test	Unbalanced	Zld	1500	eve	7	4	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl15	500	rho	2	1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Zld	1000	eve	8	3.8	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	2000	hb	5	2	50	50	50	50
FTwi14_train_all_Test	Unbalanced	Dl15	500	eve	6	4.9	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl09	1000	Kni	3	1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	1500	rho	4	1.1	95	95	95	5
FTwi14_train_all_Test	Unbalanced	Dl09	1000	sog	3	2.8	40	40	40	60
FTwi14_train_all_Test	Unbalanced	Dl15	2000	eve	3	2	50	50	50	50
FTwi14_train_all_Test	Unbalanced	Dl15	2000	hb	2	2	50	50	50	50
FTwi14_train_all_Test	Unbalanced	Zld	1000	brk	8	2	50	50	50	50
FTwi14_train_all_Test	Unbalanced	Dl15	1500	eve	5	4	75	75	75	25
FTwi14_train_all_Test	Unbalanced	Twi14	2000	sna	8	3.2	63.3333333333	63.3333333333	63.3333333333	36.6666666667
FTwi14_train_all_Test	Unbalanced	Zld	500	eve	9	3.7	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Zld	2000	sog	3	2.2	50	50	50	50
FTwi14_train_all_Test	Unbalanced	Dl09	2000	sna	6	2.2	46.6666666667	46.6666666667	46.6666666667	53.3333333333
FTwi14_train_all_Test	Unbalanced	Zld	1500	sna	8	2.9	71.6666666667	71.6666666667	71.6666666667	28.3333333333
FTwi14_train_all_Test	Unbalanced	Dl09	1500	Kni	3	1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Zld	500	hb	7	3.4	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Zld	2000	brk	7	2.1	96.6666666667	96.6666666667	96.6666666667	3.3333333333
FTwi14_train_all_Test	Unbalanced	Dl15	2000	Kr	2	2	50	50	50	50
FTwi14_train_all_Test	Unbalanced	Dl15	500	sna	8	2.2	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl15	1000	sna	6	2.9	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Twi14	500	eve	14	7.3	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Dl09	1000	sna	6	2.1	0	0	0	100
FTwi14_train_all_Test	Unbalanced	Zld	2000	hb	6	2.6	40	40	40	60
Zld_train_cons_Test	Balanced	Zld	500	vnd	7	2.4	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	500	rho	4	2.8	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	1000	eve	10	7.1	28.2142857143	28.2142857143	28.2142857143	71.7857142857
Zld_train_cons_Test	Balanced	Dl15	1500	brk	4	2	50	50	50	50
Zld_train_cons_Test	Balanced	Dl15	1000	rho	2	1	100	100	100	0
Zld_train_cons_Test	Balanced	Dl15	500	vnd	2	2	0	0	0	100
Zld_train_cons_Test	Balanced	Dl15	2000	brk	4	2	50	50	50	50
Zld_train_cons_Test	Balanced	Dl09	500	sna	6	3.4	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	1500	sna	8	5.2	19.3333333333	19.3333333333	19.3333333333	80.6666666667
Zld_train_cons_Test	Balanced	Dl09	2000	hb	9	4.8	21.1666666667	21.1666666667	21.1666666667	78.8333333333
Zld_train_cons_Test	Balanced	Dl09	500	hb	9	4.6	0	0	0	100
Zld_train_cons_Test	Balanced	Dl09	2000	rho	6	4.6	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	1000	sog	3	3	66.6666666667	66.6666666667	66.6666666667	33.3333333333
Zld_train_cons_Test	Balanced	Zld	1000	Kr	10	2.9	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	1500	Kr	10	3.1	35	35	35	65
Zld_train_cons_Test	Balanced	Dl15	500	Kr	4	4	0	0	0	100
Zld_train_cons_Test	Balanced	Dl09	1000	vnd	2	1	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	1000	vnd	8	2.6	41.6666666667	41.6666666667	41.6666666667	58.3333333333
Zld_train_cons_Test	Balanced	Twi14	1500	brk	9	2.1	48.3333333333	48.3333333333	48.3333333333	51.6666666667
Zld_train_cons_Test	Balanced	Dl09	1500	vnd	2	1.2	0	0	0	100
Zld_train_cons_Test	Balanced	Dl15	1500	hb	2	2	50	50	50	50
Zld_train_cons_Test	Balanced	Dl09	500	Kni	3	1.7	0	0	0	100
Zld_train_cons_Test	Balanced	Dl15	500	Kni	4	3.1	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	500	sog	3	3	0	0	0	100
Zld_train_cons_Test	Balanced	Dl15	1000	Kr	2	2	0	0	0	100
Zld_train_cons_Test	Balanced	Dl15	2000	sog	2	2	50	50	50	50
Zld_train_cons_Test	Balanced	Twi14	500	vnd	8	2.6	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	1500	sog	3	2.8	73.3333333333	73.3333333333	73.3333333333	26.6666666667
Zld_train_cons_Test	Balanced	Twi14	1500	Kni	5	3.7	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	1000	hb	12	5.5	19.119047619	19.119047619	19.119047619	80.880952381
Zld_train_cons_Test	Balanced	Twi14	1500	eve	7	4	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	1000	sna	9	5.3	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	1500	hb	6	3.5	30	30	30	70
Zld_train_cons_Test	Balanced	Zld	1000	sna	8	5.1	19.6666666667	19.6666666667	19.6666666667	80.3333333333
Zld_train_cons_Test	Balanced	Dl15	1500	sog	3	2.4	86.6666666667	86.6666666667	86.6666666667	13.3333333333
Zld_train_cons_Test	Balanced	Zld	2000	vnd	4	1	100	100	100	0
Zld_train_cons_Test	Balanced	Dl09	1500	Kr	7	1.5	0	0	0	100
Zld_train_cons_Test	Balanced	Dl15	1500	Kni	4	4	25	25	25	75
Zld_train_cons_Test	Balanced	Zld	500	sna	9	5.6	0	0	0	100
Zld_train_cons_Test	Balanced	Dl15	1000	sog	3	2.4	86.6666666667	86.6666666667	86.6666666667	13.3333333333
Zld_train_cons_Test	Balanced	Dl15	1000	eve	5	4	75	75	75	25
Zld_train_cons_Test	Balanced	Dl09	1000	eve	4	2	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	1000	Kr	12	4.3	0	0	0	100
Zld_train_cons_Test	Balanced	Dl09	2000	sog	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Zld_train_cons_Test	Balanced	Dl09	2000	vnd	2	1.2	0	0	0	100
Zld_train_cons_Test	Balanced	Dl15	1000	brk	5	3.6	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	500	hb	14	4.7	0	0	0	100
Zld_train_cons_Test	Balanced	Dl09	1500	eve	4	2	0	0	0	100
Zld_train_cons_Test	Balanced	Dl15	1500	Kr	2	2	50	50	50	50
Zld_train_cons_Test	Balanced	Zld	1000	rho	7	4.3	0	0	0	100
Zld_train_cons_Test	Balanced	Zld	1500	hb	6	3.6	28.3333333333	28.3333333333	28.3333333333	71.6666666667
Zld_train_cons_Test	Balanced	Twi14	2000	vnd	5	2	100	100	100	0
Zld_train_cons_Test	Balanced	Dl09	500	vnd	2	1	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	500	brk	14	5.9	0	0	0	100
Zld_train_cons_Test	Balanced	Zld	1500	Kr	10	3.2	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Zld_train_cons_Test	Balanced	Dl09	1000	rho	6	4.7	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	1000	rho	4	2.9	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	1500	vnd	7	2.1	48.3333333333	48.3333333333	48.3333333333	51.6666666667
Zld_train_cons_Test	Balanced	Dl09	1000	hb	9	4.8	21.1666666667	21.1666666667	21.1666666667	78.8333333333
Zld_train_cons_Test	Balanced	Dl09	500	sog	3	3	0	0	0	100
Zld_train_cons_Test	Balanced	Zld	1000	vnd	6	2	0	0	0	100
Zld_train_cons_Test	Balanced	Dl09	1000	Kr	7	1.6	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	1000	Kni	5	3.7	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	1000	brk	11	5.2	19.6666666667	19.6666666667	19.6666666667	80.3333333333
Zld_train_cons_Test	Balanced	Zld	2000	eve	6	4	0	0	0	100
Zld_train_cons_Test	Balanced	Zld	1500	Kni	4	3.9	25.8333333333	25.8333333333	25.8333333333	74.1666666667
Zld_train_cons_Test	Balanced	Dl15	1000	Kni	4	3.1	0	0	0	100
Zld_train_cons_Test	Balanced	Zld	500	sog	4	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Zld_train_cons_Test	Balanced	Dl09	1500	hb	9	4.9	20.6666666667	20.6666666667	20.6666666667	79.3333333333
Zld_train_cons_Test	Balanced	Zld	2000	Kr	10	3.4	62.3333333333	62.3333333333	62.3333333333	37.6666666667
Zld_train_cons_Test	Balanced	Zld	1000	sog	4	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Zld_train_cons_Test	Balanced	Dl09	2000	Kr	7	1.7	0	0	0	100
Zld_train_cons_Test	Balanced	Zld	2000	sna	8	5.2	38.6666666667	38.6666666667	38.6666666667	61.3333333333
Zld_train_cons_Test	Balanced	Twi14	2000	brk	7	2.2	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	500	Kr	13	4.9	0	0	0	100
